0 : 1000000011111111111111101111110010001111 -> 28
1 : 1000000011111111111111101111110010001111 -> 28
2 : 1000000011111111111111101111110010001111 -> 28
3 : 1000000011111111111111101111110010001111 -> 28
4 : 1000000011111111111111101111110010001111 -> 28
5 : 1000000011111111111111101111010010001111 -> 29
6 : 1000000011111111111111101111010010001111 -> 29
7 : 0000000001000000111100001111111111110000 -> 33
8 : 0000000001000000111100001111111111110000 -> 33
9 : 0000000001000000111100001111111111110000 -> 33
10 : 0000000001000000111100001111111111110000 -> 33
11 : 0000000001000000111100001111111111110000 -> 33
12 : 0000000001000000111100001111111111110000 -> 33
13 : 1000111100100000111111111111111111111111 -> 35
14 : 1000111100100000111111111111111111111111 -> 35
15 : 0000111111111111111100001111111111110000 -> 37
16 : 0000111111111111111100001111111111110000 -> 37
17 : 0000111111111111111100001111111111110000 -> 37
18 : 0000111111111111111100001111111111110000 -> 37
19 : 0000111111111111111100001111111111110000 -> 37
20 : 1000111111111111111111111111111111111111 -> 38
21 : 1000111111111111111111111111111111111111 -> 38
22 : 1111111111111111111111111111111111111111 -> 40
El mejor es:
	 1111111111111111111111111111111111111111 -> 40 Fitness: 40


	Time: 0.615278

	Evaluaciones: 12289
