0 : 0011101011111000000011110000011011111111 -> 27
1 : 0011101011111000000011110000011011111111 -> 27
2 : 0011101011111000000011110000011011111111 -> 27
3 : 1000110011111111111111111111000010010000 -> 30
4 : 1000110011111111111111111111000010010000 -> 30
5 : 1000110011111111111111111111000011110000 -> 33
6 : 1000110011111111111111111111000011110000 -> 33
7 : 1000110011111111111111111111000011110000 -> 33
8 : 1000110011111111111111111111000011110000 -> 33
9 : 1000110011111111111111111111000011110000 -> 33
10 : 1000110011111111111111111111000011110000 -> 33
11 : 1000110011111111111111111111000011110000 -> 33
12 : 0101111100001111111111111111000011110000 -> 34
13 : 1111111111111100111111111111000011111111 -> 36
14 : 1111111111111100111111111111000011111111 -> 36
15 : 1111111111111111111111111111011011111111 -> 37
16 : 1111111111111111111111111111000011111111 -> 39
17 : 1111111111111111111111111111000011111111 -> 39
18 : 1111111111111111111111111111000011111111 -> 39
19 : 1111111111111111111111111111000011111111 -> 39
20 : 1111111111111111111111111111000011111111 -> 39
21 : 1111111111111111111111111111000011111111 -> 39
22 : 1111111111111111111111111111000011111111 -> 39
23 : 1111111111111111111111111111000011111111 -> 39
24 : 1111111111111111111111111111111111111111 -> 40
El mejor es:
	 1111111111111111111111111111111111111111 -> 40 Fitness: 40


	Time: 0.679459

	Evaluaciones: 13313
