0 : 1111111100001000001011000010011110001111 -> 24.0530434985906
1 : 1000000011111000010100100100000111110001 -> 27.8496313690347
2 : 0000010011100100111111110000000011010001 -> 26.6192643932758
3 : 0000111101001111010010000010010011111101 -> 29.1498073359317
4 : 1111111100010000000100100100111111111100 -> 30.9217874883054
5 : 1111111111110001100011110111111100000001 -> 32.1497970028443
6 : 1111111111111111000010001111111100000001 -> 36.5999284287862
7 : 1111111111111111000010001111111100000001 -> 37.0456169245981
8 : 1111111111111111000010001111111100000001 -> 34.163340485952
9 : 1111111111111111000010001111111100000001 -> 36.7953330759926
10 : 1111100011111111110011110001111111111101 -> 34.1562542698875
11 : 1111111100001111000010001111111100000101 -> 38.0410708382723
12 : 1111111100001111000001001111111100010001 -> 36.1136311707396
13 : 1111000000001111000010001111000010001111 -> 38.2716436718431
14 : 1111111111111111000010001111111111110001 -> 36.9627122398126
15 : 1111111111111111111101001111111100000101 -> 38.4893524762399
16 : 1111111100001000111110001111111111111111 -> 37.8888738573237
17 : 1111111111111111001011110000111111110000 -> 40.7428672463084
18 : 1111111111111111111111111111111111111111 -> 40.8867153140794
El mejor es:
	 1111111111111111111111111111111111111111 -> 40.8867153140794 Fitness: 40.8867153140794


	Time: 0.611781

	Evaluaciones: 19475
