0 : 1101000101000010111100000010001100101111 -> 22
1 : 1000100011110101010111111111010011010000 -> 23
2 : 1000100011110101010111111111010011010000 -> 23
3 : 1000100011110101010111111111010011010000 -> 23
4 : 1000100011110101010111111111010011010000 -> 23
5 : 1000100011110101010111111111010011010000 -> 23
6 : 0011100011111010000011110101011000001111 -> 24
7 : 0011100011111010000011110101011000001111 -> 24
8 : 0110101011111111010000001111010011111000 -> 27
9 : 0110101011111111010000001111010011111000 -> 27
10 : 0110101011111111010000001111010011111000 -> 27
11 : 0110101011111111010000001111010011111000 -> 27
12 : 0110101011111111010000001111010011111000 -> 27
13 : 0110101011111111010000001111010011111000 -> 27
14 : 0110101011111111010000001111010011111000 -> 27
15 : 0110101011111111010000001111010011111000 -> 27
16 : 0110101011111111010000001111010011111000 -> 27
17 : 0110101011111111010000001111010011111000 -> 27
18 : 1010111100101111111100011111010010000000 -> 28
19 : 1010111100101111111100011111010010000000 -> 28
20 : 1010111100101111111100011111010010000000 -> 28
21 : 1010111100101111111100011111010010000000 -> 28
22 : 1010111100101111111100011111010010000000 -> 28
23 : 1010111100101111111100011111010010000000 -> 28
24 : 1010111100101111111100011111010010000000 -> 28
25 : 1010111100101111111100011111010010000000 -> 28
26 : 1010111100101111111100011111010010000000 -> 28
27 : 1010111100101111111100011111010010000000 -> 28
28 : 1010111100101111111100011111010010000000 -> 28
29 : 1010111100101111111100011111010010000000 -> 28
30 : 1010111100101111111100011111010010000000 -> 28
31 : 1010111100101111111100011111010010000000 -> 28
32 : 1010111100101111111100011111010010000000 -> 28
33 : 1010111100101111111100011111010010000000 -> 28
34 : 1010111100101111111100011111010010000000 -> 28
35 : 1010111100101111111100011111010010000000 -> 28
36 : 1010111100101111111100011111010010000000 -> 28
37 : 1010111100101111111100011111010010000000 -> 28
38 : 1010111100101111111100011111010010000000 -> 28
39 : 0000010111101111111111111111001000001111 -> 29
40 : 0000010111101111111111111111001000001111 -> 29
41 : 0000010111101111111111111111001000001111 -> 29
42 : 0000010111101111111111111111001000001111 -> 29
43 : 0000010111101111111111111111001000001111 -> 29
44 : 0000010111101111111111111111001000001111 -> 29
45 : 0000010111101111111111111111001000001111 -> 29
46 : 0000010111101111111111111111001000001111 -> 29
