0 : 1111111111110101101001001011000010000110 -> 26.30696525606
1 : 1010111100101000111111111010111100100000 -> 30.163594232676
2 : 1010111100101000111111111010111100100000 -> 28.6717471724549
3 : 1101111100011111010000111111011011110010 -> 29.5932801382992
4 : 0000010010000100000100100001000000110000 -> 29.8078573913702
5 : 0000111100001111110100011111100011111100 -> 28.8290052205232
6 : 1111111100001111111100011111111100011010 -> 31.8949340352873
7 : 1111111111000100111111111111011011110010 -> 33.9293104913706
8 : 1111111100001111111100011111111100011010 -> 35.1406249042549
9 : 0000111111000100111111011111111111111111 -> 32.1606079188112
10 : 1111111100000000001110001111000011111111 -> 36.6448265338335
11 : 1111111100001111111100011111111111110010 -> 37.5105803653379
12 : 1111111100001111111100111111111111110110 -> 35.7747048814476
13 : 1111111100001111111100011111111111110010 -> 37.0058562417794
14 : 1111111111001111111100011111111111110010 -> 37.3824370481298
15 : 1111111100001111111100111111111111110110 -> 38.2437425413075
16 : 1111000100011111111100011111111111111111 -> 39.0029626704477
17 : 1111111111111111111111111111110011110110 -> 38.8866167209474
18 : 1111111111111111111111111111111100100010 -> 38.996570738977
19 : 1111111111111111111111111111111111111111 -> 42.4636599449922
El mejor es:
	 1111111111111111111111111111111111111111 -> 42.4636599449922 Fitness: 42.4636599449922


	Time: 0.646527

	Evaluaciones: 20500
