0 : 010101000000011000101111010000001111110010111111111111000001 -> 34.24
1 : 010101000000011000101111010000001111110010111111111111000001 -> 34.98
2 : 101000011110001000010001011000111010111111110001111111111111 -> 34.19
3 : 101000011110001000010001011000111010111111110001111111111111 -> 33.99
4 : 101000011110001000010001011000111010111111110001111111111111 -> 33.94
5 : 101000011110001000010001011000111010111111110001111111111111 -> 34.15
6 : 101000011110001000010001011000111010111111110001111111111111 -> 33.99
7 : 101000011110001000010001011000111010111111110001111111111111 -> 33.89
8 : 101000011110001000010001011000111010111111110001111111111111 -> 33.77
9 : 101000011110001000010001011000111010111111110001111111111111 -> 33.85
10 : 111101010100011100001101101111111111110000000000000011110000 -> 34.53
11 : 111101010100011100001101101111111111110000000000000011110000 -> 35.41
12 : 111101010100011100001101101111111111110000000000000011110000 -> 34.87
13 : 111101010100011100001101101111111111110000000000000011110000 -> 34.7
14 : 111101010100011100001101101111111111110000000000000011110000 -> 34.91
15 : 111101010100011100001101101111111111110000000000000011110000 -> 35.14
16 : 111101010100011100001101101111111111110000000000000011110000 -> 35.21
17 : 111101010100011100001101101111111111110000000000000011110000 -> 35.02
18 : 111101010100011100001101101111111111110000000000000011110000 -> 35.14
19 : 111101010100011100001101101111111111110000000000000011110000 -> 35.21
20 : 111101010100011100001101101111111111110000000000000011110000 -> 35.24
21 : 111101010100011100001101101111111111110000000000000011110000 -> 35.18
22 : 111101010100011100001101101111111111110000000000000011110000 -> 35.1
23 : 111101010100011100001101101111111111110000000000000011110000 -> 35.03
24 : 010001000000010000101111010000001100000000010000111100000000 -> 35.22
25 : 010001000000010000101111010000001100000000010000111100000000 -> 35.57
26 : 010001000000010000101111010000001100000000010000111100000000 -> 35.77
27 : 010001000000010000101111010000001100000000010000111100000000 -> 36.02
28 : 010001000000010000101111010000001100000000010000111100000000 -> 36.19
29 : 111100000011110010101000100011111111111111110001001010011110 -> 36.64
30 : 010001000000010000101111010000001100000000010000111100000000 -> 36.5
31 : 010001000000010000101111010000001100000000010000111100000000 -> 36.61
32 : 010001000000010000101111010000001100000000010000111100000000 -> 36.74
33 : 010001000000010000101111010000001100000000010000111100000000 -> 36.79
34 : 000000001111111101000000111101010010110010000010010001000100 -> 37.12
35 : 010001000000010000101111010000001100000000010000111100000000 -> 37.09
36 : 010001000000010000101111010000001100000000010000111100000000 -> 37.18
37 : 010001000000010000101111010000001100000000010000111100000000 -> 37.19
38 : 010001000000010000101111010000001100000000010000111100000000 -> 37.23
39 : 010001000000010000101111010000001100000000010000111100000000 -> 37.32
40 : 010001000000010000101111010000001100000000010000111100000000 -> 37.37
41 : 010001000000010000101111010000001100000000010000111100000000 -> 37.47
42 : 010001000000010000101111010000001100000000010000111100000000 -> 37.49
43 : 010001000000010000101111010000001100000000010000111100000000 -> 37.55
44 : 010001000000010000101111010000001100000000010000111100000000 -> 37.58
45 : 010001000000010000101111010000001100000000010000111100000000 -> 37.6
46 : 010001000000010000101111010000001100000000010000111100000000 -> 37.66
47 : 100011110110111011111111110000000001111111111000000010010010 -> 38.62
48 : 100011110110111011111111110000000001111111111000000010010010 -> 38.14
49 : 111110101001100001001100111111111100111111111001000000100001 -> 38.07
50 : 010001000000010000101111010000001100000000010000111100000000 -> 37.83
51 : 111111110010111111001000100111111000111111111001001100000100 -> 40.05
52 : 111111110010111111001000100111111000111111111001001100000100 -> 40.52
53 : 111111110010111111001000100111111000111111111001001100000100 -> 39.84
54 : 111111110010111111001000100111111000111111111001001100000100 -> 39.84
55 : 111111110010111111001000100111111000111111111001001100000100 -> 39.92
56 : 111111110010111111001000100111111000111111111001001100000100 -> 39.78
57 : 111111110010111111001000100111111000111111111001001100000100 -> 39.71
58 : 111111110010111111001000100111111000111111111001001100000100 -> 39.63
59 : 111111110010111111001000100111111000111111111001001100000100 -> 39.52
60 : 010011110001000010001010111111111111010011111111111110110001 -> 39.45
61 : 010011110001000010001010111111111111010011111111111110110001 -> 39.88
62 : 010011110001000010001010111111111111010011111111111110110001 -> 40.12
63 : 010011110001000010001010111111111111010011111111111110110001 -> 40.38
64 : 010011110001000010001010111111111111010011111111111110110001 -> 40.65
65 : 010011110001000010001010111111111111010011111111111110110001 -> 40.77
66 : 010011110001000010001010111111111111010011111111111110110001 -> 40.81
67 : 010011110001000010001010111111111111010011111111111110110001 -> 40.95
