0 : 1100010011111011000010001111111100101111 -> 26.9843245309901
1 : 1010111100001111111100111111111000101000 -> 26.4732380798639
2 : 1010111100001111111100111111100111110100 -> 28.9296369212331
3 : 1010111100001111111100111111101111110100 -> 29.2753597438387
4 : 0010111101110000111110001111000111110000 -> 29.0667091632513
5 : 0100111101000100111111110100111101000000 -> 29.0751928750426
6 : 0011111111110000111111110000111110110001 -> 31.4591510115757
7 : 0110111111111111111100010110111111111111 -> 32.0890835517926
8 : 0011111111110110111111111111000011111001 -> 30.7427005517231
9 : 1010111100001111111100001111000011110100 -> 34.4582468455142
10 : 0000111100001111111100010000111111110000 -> 35.1158274707532
11 : 1111000000000000111111110000111111111111 -> 38.5081728881205
12 : 1111000000000000111111110000111111111111 -> 34.4150073270481
13 : 1111000000000000111111110000111111111111 -> 35.872977873135
14 : 0000111111111111111110001111111111110000 -> 36.4803318194497
15 : 1111000000000000111111110000111111111111 -> 37.5375243015151
16 : 1111000000000000111111110000111111111111 -> 36.8941244670747
17 : 1111111110001111111111111111010011111111 -> 37.1269649981324
18 : 1010111111111111111111111111000011111111 -> 38.088346540492
19 : 0000111111110000111100101111111111111111 -> 37.5640457532316
20 : 1111111111111111111111111111000011110000 -> 39.0433294216737
21 : 1111111111111111111111111111000011110000 -> 39.077876733698
22 : 1111111111111111111111111111111111111111 -> 40.0699912415349
El mejor es:
	 1111111111111111111111111111111111111111 -> 40.0699912415349 Fitness: 40.0699912415349


	Time: 0.783149

	Evaluaciones: 23575
