Generación 0  
	1111001001000110111110000000111100110011 -> 20
	0100110110011111001011101111101000000000 -> 20
	0000100001011000111110101000001000001111 -> 20
	0000011100000011011110001010011000110010 -> 20
	0010010011110101111011001111000110101111 -> 20
	0101111101001111010111001111101100101111 -> 20
	1100010100000011100001010010001010001000 -> 20
	0000010101010100111011111001100111110000 -> 20
	1111110111000100100100001000000010100011 -> 20
	1111000001011001100010001010110001000010 -> 20
	1111000100000010010010010011011110010011 -> 20
	1001000101000000100101000001011000100000 -> 20
	0000110010000010000001011111011111110111 -> 20
	1100000011010001010111111111111110100010 -> 20
	0001000001111010111110011110111110110100 -> 20
	1000111101001101111110001010111100110101 -> 20
	1000101000000100000001110011111111111000 -> 20
	1111001001000010111101110110111111111101 -> 20
	1110111101000000000000011111011000000100 -> 20
	1101100001100101111111110100000110100100 -> 20
	1010111101001100111101001001111100001010 -> 20
	1000111100011001010101111000111110010010 -> 20
	1010000111110110111110111101111100000110 -> 20
	1000110111011111100011011111111101111000 -> 20
	1010010001111111000011110011000010111010 -> 20
	1011111100010000100011011001101111110101 -> 20
	1110111110101100111111000000111111011111 -> 20
	1111011001100001000000111111101011100100 -> 20
	1001000000011000111011110011000000001001 -> 20
	1111001001100011111100100000010101010110 -> 20
	1111000110000001010000001111100101110111 -> 20
	0000000100100100000011100011000001000000 -> 20
	1010010011111010111111111000011010001010 -> 20
	1110010001100011000110001111010000010101 -> 20
	1111000010000111000011111001001011111101 -> 20
	1111111000000100000011100110101011111111 -> 20
	0001010001110000110010100000001111110110 -> 20
	0000111100011100011101001100111010010000 -> 20
	1100111101000001111100100010010001100111 -> 20
	0100110011111111000010000110001000010011 -> 20
	0100110000110000110011001111100000000110 -> 20
	1100010110000100010100001000111110100001 -> 20
	1111111100000101110011000000110111001111 -> 20
	1011100000000010001011110001111101000010 -> 20
	0010000110101111000001001111010000111111 -> 20
Generación 1  
	0101111101001111010111001111101100101111 -> 20
	1001000101000000100101000001011000100000 -> 20
	0000110010000010000001011111011111110111 -> 20
	1000111101001101111110001010111100110101 -> 20
	1000101000000100000001110011111111111000 -> 20
	1110111101000000000000011111011000000100 -> 20
	1010111101001100111101001001111100001010 -> 20
	1010010011111010111111111000011010001010 -> 20
	1111000010000111000011111001001011111101 -> 20
	1111111000000100000011100110101011111111 -> 20
	0100110011111111000010000110001000010011 -> 20
	1111111100000101110011000000110111001111 -> 20
	1111100100111001000000010000000000110000 -> 20
	1111101111111011001010011111010111110000 -> 20
	0001110101000000001011111101010110001111 -> 20
	1111100101011010111110000100101010011000 -> 20
	1001100010000000100101000001011000100000 -> 20
	1111111101110010011111111000001000000011 -> 20
	1000011111110001010000001001110000011111 -> 20
	1000011100011001110000000001110000011111 -> 20
	1010010100001110111111111000011010001010 -> 20
	1111111100000101110011000000110111001111 -> 20
	0010000110101111000001001111010000111111 -> 20
	1111000001100000111100101111000001010000 -> 20
	1111001001000110111110000000111100110011 -> 20
	1111000010000111000011111001001011111001 -> 20
	0001110101000000001011111101010110001111 -> 20
	1111000001111110001100001000000100010110 -> 20
	1111100000001010001111111110111010111000 -> 20
Generación 2  
	1110111101000000000000011111011000000100 -> 20
	1010010011111010111111111000011010001010 -> 20
	1111000010000111000011111001001011111101 -> 20
	1111001001000110111110000000111100110011 -> 20
	1111000001111110001100001000000100010110 -> 20
	1111001001000110111110000000111100110011 -> 20
	0000000100100100000011100011000001000000 -> 20
	1000111101000001111110001010111100110101 -> 20
	1000111101001101111110001000101011001101 -> 20
	0010000110101111000001001111010000111111 -> 20
	0100110011111111000000111111100001010111 -> 20
	0101111101001111010111000010110000001001 -> 20
	0000111101001100111101001001111100001000 -> 20
	1111001001000010001100100100011011110011 -> 20
	1111000010000111000011111001001011111101 -> 20
	1000011111111001010000000001110110011111 -> 20
	1001100010000000100101000001011000100000 -> 20
	1100000011010001010111111111111110100010 -> 20
	1111001001000110111110000000111100110011 -> 20
Generación 3  
	1111001001000110111110000000111100110011 -> 20
	1111101111111011001010011111010111110000 -> 20
	1010010011111010111111111000011011110010 -> 20
	0000100001011000111110100001101100001111 -> 20
	1010111101001100111101001001111111111010 -> 20
	1111000010000111000011111001001011111001 -> 20
	0010101010001100010011111000000000110110 -> 20
	1111101111111011000010011111010111110000 -> 20
	1000111101000001111110001010111100011101 -> 20
	1111111100000101110011000000110111001111 -> 20
	1111001001000110111110000000110110001111 -> 20
	0010000110101111000001001111010000111111 -> 20
	1111001001000110111110000000111100001111 -> 20
Generación 4  
	1111001001000110111110000000111100001111 -> 20
	0010000110101111000001001111010000111111 -> 20
	1111111100000000111110101101001011110110 -> 20
	1111111111111111100011100010101011111111 -> 20
	0010000110101111000001001111000000111111 -> 20
	0101111101001111010111001111001100101111 -> 20
Generación 5  
	1111111100000000111110101101001011110110 -> 20
	1111001001000110111110000000110110001111 -> 20
	1111111100000000111110001000100100010010 -> 20
	0010001001000110111110000000110000111111 -> 20
	1111001001101111010000101111101111110011 -> 20
	0010000110101111000001001111010000111111 -> 20
	1111001001000110111110000000111100110011 -> 20
	0101111101001111000111001111001100101111 -> 20
	1101000011110100111100101110000000000000 -> 20
	1111000001100000111100110100010011111000 -> 20
	0010001001000110111100000000110000111111 -> 20
	0000100001011000111100001010101100001111 -> 20
	0010000110101111000001001111010010111111 -> 20
Generación 6  
	1111111100000000111110001000100100010010 -> 20
	0010000110101111000001001111010000111111 -> 20
	0101111101001111000111001111001100101111 -> 20
	1010111101001100111101001001111111111010 -> 20
	0000100001011000111110000000101100001111 -> 20
	0010010011111010111111110000010010001000 -> 20
	0110111101001111111111110101111100111000 -> 20
	1111111111111111100011100010101011111111 -> 20
	0001111101011010111111110000010010001000 -> 20
Generación 7  
	0010000110101111000001001111000000111111 -> 20
	1010010011111010111111111000011011110000 -> 20
	1111111100001100010001100010101011111111 -> 20
	1111000011000000111100110100010011111000 -> 20
	1001001001000110111110000000000011111111 -> 20
	0010111011111010111111110000010010001000 -> 20
Generación 8  
	0010111100000000111111110001111111111111 -> 20
Generación 9  
	0010111100000000011011000001111111111111 -> 20
	0110111101001111111111110010111111111000 -> 20
	0110111111101111000010101111010000111000 -> 20
Generación 10  
	0010111100000000011011000001111111111111 -> 20
	1111111111110011000011110000101011111111 -> 20
	1111111100000000111110001000100110010010 -> 20
	1111111100000100010001100000001011111111 -> 20
Generación 11  
	1111111100000100010001100000001011111111 -> 20
	0101111101001111000001001111001100101111 -> 20
	1111111111111111100011100010101011111111 -> 20
	0000111100001000111111110001111111111110 -> 20
	1111111100000000111101101111100011110100 -> 20
	1111111111111111100011100010001011111111 -> 20
	1111111100000000111101101111111111110100 -> 20
	1111111100000000111111110100010011111010 -> 20
Generación 12  
	1111111111111111100011100010101011111111 -> 20
	1111111100000000111101101111111111110100 -> 20
	1111111100000100111110001010000011111111 -> 20
	1111111100000000111100111111010000001110 -> 20
	1111111100000100111110001010001111111111 -> 20
	1111111100000010110111111111001011110010 -> 20
	1111111111110011000011110000101011111111 -> 20
	1111100001011000111110000000011111111111 -> 20
	1111000011101111111100000000111100011111 -> 20
	0101111101001111000101001111001100101111 -> 20
	0000111100001000111111110001111111111110 -> 20
	1111111111010110000011110000101011111111 -> 20
	1111001001000110111110000000111100100000 -> 20
Generación 13  
	1111111100000000111101101111111111110100 -> 20
	1111111100000100111110001010001111111111 -> 20
	1111111111110011000011110000101011111111 -> 20
	1111111100000000111101101111100011110100 -> 20
	1111100011110000111100110100010011110000 -> 20
	0001111101001111000101001111001100101111 -> 20
	1111111100000101111110001000111111110000 -> 20
	0001111111111111111100001111000100001000 -> 20
	0010111100000000111111110001111111001111 -> 20
	1111111100000010110110011111111100010010 -> 20
	1111111100000100111110101000100111111111 -> 20
	1111111100000100111110001010001111111111 -> 20
	0000111100001000111111100001111111111110 -> 20
Generación 14  
	1111111100000000111101101111111111110100 -> 20
	1111111111110011000011110000101011111111 -> 20
	1111111100000000111101101111100011110100 -> 20
	1111111100000100111110001010000011111111 -> 20
	1111111111111111100011100010101011111111 -> 20
	1111111101100010111100001111100100011111 -> 20
	0110111101001111111111110000111111111000 -> 20
	1111111100000000111101101111110110110100 -> 20
	1000111101001111111110101010111111111111 -> 20
	1111111100000100111110101000000011111111 -> 20
	0010010011110110111110000000111100011111 -> 20
Generación 15  
	1111111101100010111100001111100100011111 -> 20
	0010111100000000111111110001111111001111 -> 20
	1111111100000100111110001010000011111111 -> 20
	1111111100000100111110001000000011111111 -> 20
	0010111100000000011011000001111111111111 -> 20
	1111000011101111111100000000111100011111 -> 20
	1111111111110011000011110101111011111111 -> 20
	1111111100000100010000001111001010011111 -> 20
Generación 16  
	0010111100000000111111110001111111111111 -> 20
	0010010011110110111110000000111100011111 -> 20
	0010110001000100111111110001111111111111 -> 20
	1111111100000101111110001000111111110000 -> 20
	1111000011101111111100000000111110011111 -> 20
	1111111111111011000011110000101011111111 -> 20
	1111111100000100111111110000011011111010 -> 20
	1111111100001111000011111111001011001111 -> 20
	0010111100000000111111110111001011111111 -> 20
Generación 17  
	0010111100000000111111110111001011111111 -> 20
	0010111100000000111111110001111111001111 -> 20
	1111000011101111111100000000111100011111 -> 20
	0001111111111111111100001111000100001000 -> 20
	1111111100000000111101101111111111110100 -> 20
	0010010011110110111110000000111100011111 -> 20
Generación 18  
	0010111100000000110000000001111111111111 -> 20
	0001111111111111111100001111000100001000 -> 20
	0010111100000000111111110100010011111011 -> 20
	0010111100000011100011110000101011111111 -> 20
	0010111100000000111111110001111111111111 -> 20
Generación 19  
	0010111100000000111111110001111111111111 -> 20
	0010111100000000111111110001111111111111 -> 20
	1000111101001111111111110000111111111111 -> 20
	1111111100001111000011110010111111111111 -> 20
	1111111100000100111111110000111111111110 -> 20
	1111111100000100111110001000000011111111 -> 20
