0 : 0010111111110100110000001001000000000011 -> 24.36
1 : 0010111111110100110000001001000000000011 -> 24.54
2 : 0010111111110100110000001001000000000011 -> 24.4
3 : 0011110111111111000101100000111110011111 -> 23.87
4 : 0011110111111111000101100000111110011111 -> 23.87
5 : 1111100101001111101110010010111111110111 -> 23.54
6 : 0001111110011111011001001111110101011111 -> 24.22
7 : 0001111110011111011001001111110101011111 -> 24.05
8 : 1011010000100000001100111111111100001111 -> 23.9
9 : 1011010000100000001100111111111100001111 -> 24.03
10 : 1011010000100000001100111111111100001111 -> 23.89
11 : 1011010000100000001100111111111100001111 -> 24.03
12 : 0100110001000000000011110100000011001111 -> 25.61
13 : 0100110001000000000011110100000011001111 -> 25.66
14 : 0100110001000000000011110100000011001111 -> 24.95
15 : 1111100011111111001000010100000000010011 -> 24.97
16 : 1111100011111111001000010100000000010011 -> 24.99
17 : 1101000010000010111101001111001001000000 -> 25.17
18 : 1111001100001000000011111111100010111010 -> 25
19 : 1111100011111111001000010100000000010011 -> 25.09
20 : 1111100011111111001000010100000000010011 -> 25.07
21 : 1101000000001010111101001111001001000000 -> 25.5
22 : 1101000000001010111101001111001001000000 -> 25.28
23 : 1111000010000010111110000000000011000111 -> 25.64
24 : 0001010000100000000101111111111100001111 -> 27.4
25 : 0001010000100000000101111111111100001111 -> 25.62
26 : 0001010000100000000101111111111100001111 -> 25.96
27 : 1010010000100000000100111111111100001111 -> 26.61
28 : 0001010000100000000101111111111100001111 -> 26.11
29 : 1010010000100000000100111111111100001111 -> 26.53
30 : 1111010001010001000000000000000111111000 -> 27.42
31 : 1111010001010001000000000000000111111000 -> 27.22
32 : 1111010001010001000000000000000111111000 -> 26.93
33 : 0011100011111111001000100000110011111111 -> 26.85
34 : 1000110000010000000100101111000111110000 -> 26.82
35 : 1111100011110000000011110011000000100010 -> 27.17
36 : 1111100011110000000011110011000000100010 -> 27.67
37 : 1111100011110000000011110011000000100010 -> 27.99
38 : 1111100011110000000011110011000000100010 -> 28.46
39 : 1111100011110000000011110011000000100010 -> 28.36
40 : 1111100011110000000011110011000000100010 -> 28.47
41 : 1111100011110000000011110011000000100010 -> 28.44
42 : 1111100011110000000011110011000000100010 -> 28.21
43 : 0000100011111111000010011111000000011000 -> 28.47
44 : 0000100011111111000010011111000000011000 -> 28.8
45 : 1111100011110000000011110011000000100010 -> 28.49
46 : 1111100011110000000011110011000000100010 -> 28.37
47 : 1111100011110000000011110011000000100010 -> 28.34
48 : 1111111100001011111110000001100000001111 -> 28.36
49 : 1111111100001011111110000001100000001111 -> 28.85
50 : 1111111100001011111110000001100000001111 -> 29.3
51 : 1111111100001011111110000001100000001111 -> 29.26
52 : 1111111100001011111110000001100000001111 -> 29.1
53 : 0000000110000011111101100000111111111111 -> 28.96
54 : 0000000110000011111101100000111111111111 -> 29.11
55 : 1111111100001011111110000001100000001111 -> 28.68
