Generación 0  
	1100111111000000111100011111101100111011 -> 20
	1000110010100010111101100000010001000011 -> 20
	1000111101000011000101100000000011000101 -> 20
	1111001110001100111001011111011010100010 -> 20
	0001001111111111111001010000001000011100 -> 20
	1001011111111111000100011111011110001101 -> 20
	0000110011001101001111011111100000110001 -> 20
	1111001100000001000101110000000010001011 -> 20
	0000001000111101000111101111000100001000 -> 20
	1111111101001000101010001110011101100011 -> 20
	1100111000000000001000100110100000000001 -> 20
	0001011101010100101001001111000011110101 -> 20
	1111010100100001111111000010101111110000 -> 20
	0011101010010001010100101111111110011111 -> 20
	0101110111110001001000100101000010000101 -> 20
	1000001000110000000011111111101010000100 -> 20
	1000111010011110101100101001000011111111 -> 20
	1101011011110010101001001000111100001111 -> 20
	1111001100111111011011111010111110101010 -> 20
	1111000101001111010110100110110010101011 -> 20
	1111001111111000110010001101101000011000 -> 20
	1000111101111111111110100110011100011010 -> 20
	0100010100111000110001001111111110001010 -> 20
	1110000001100110000000111111000101000100 -> 20
	1101010110000110010011110000100100010000 -> 20
	0000100000010010100100001101100011110110 -> 20
	1000010001000110010000100100111101111111 -> 20
	0101011000001111111100000100010000100111 -> 20
	0100111110111111010001000010001000111011 -> 20
	1111110010000011101011110000100100101010 -> 20
	0000010000101000011011000001101001001111 -> 20
	0100111100100100000010101000011000000001 -> 20
	0001111100000001010011000111111000000000 -> 20
	0010111100000010010100111111111001001111 -> 20
	0000011011010000000100110101001011111010 -> 20
	0011001010111111100000000001000010100111 -> 20
	0110000101000101100011111111011011000110 -> 20
	1111000011110000001000101101101001100010 -> 20
	0110100000100101001010000011111101101111 -> 20
	0000001111111010110101000101111111110001 -> 20
	1101100110001111110100001000110101000000 -> 20
	0111111100011101001000011010011001110000 -> 20
	0101111101110100101001011111101011110010 -> 20
	1110110011110100000011110110010101100000 -> 20
	0000100001111111000011001000110001100111 -> 20
	0011111011110100111011111000000010010000 -> 20
	0001000101000011000100100100100000001011 -> 20
	0110000111111001100010000100101111110001 -> 20
	0110100001001001111100001111101111111101 -> 20
	0010111100000110111110011000100001001011 -> 20
	1111101100000101101010111111101000011101 -> 20
	0010111111000110000000011110010111010001 -> 20
	1101000111111001111000100110011110001111 -> 20
	1111001010111101000011111100100100010000 -> 20
	0010111101111000010000010110000011100001 -> 20
	1111000100100111001011011000111100000101 -> 20
	1111000001011001100110001000011110110010 -> 20
	0100010111110010001000000001100000010100 -> 20
	1011000111001111111110011110000111111111 -> 20
	1111000101011101001000101111100011000011 -> 20
	0000101011110100101111001100010000101111 -> 20
	1000101100000110001000011111010110000100 -> 20
	1011101111111111010000011000100101000110 -> 20
	1111000000101010010001101100111110011010 -> 20
	0000111110010101100011110101111110110010 -> 20
	1101001011001111010101000111011000011111 -> 20
	1001101000001111000001010100001001110001 -> 20
Generación 1  
	1000110010100010111101100000010001000011 -> 20
	1000111101000011000101100000000011000101 -> 20
	0001001111111111111001010000001000011100 -> 20
	1111001100000001000101110000000010001011 -> 20
	1111010100100001111111000010101111110000 -> 20
	1000001000110000000011111111101010000100 -> 20
	1101011011110010101001001000111100001111 -> 20
	1111001100111111011011111010111110101010 -> 20
	0000100000010010100100001101100011110110 -> 20
	0100111110111111010001000010001000111011 -> 20
	1111110010000011101011110000100100101010 -> 20
	0000010000101000011011000001101001001111 -> 20
	0010111100000010010100111111111001001111 -> 20
	1111000011110000001000101101101001100010 -> 20
	0110100000100101001010000011111101101111 -> 20
	0000001111111010110101000101111111110001 -> 20
	0101111101110100101001011111101011110010 -> 20
	0110100001001001111100001111101111111101 -> 20
	0100010111110010001000000001100000010100 -> 20
	1111000000101010010001101100111110011010 -> 20
	0000111110010101100011110101111110110010 -> 20
	0000100010001111010010111110001010100000 -> 20
	0000101111110010010011000100110010000000 -> 20
	1010001110010000000010100011000000000010 -> 20
	0001001011000000111100110001011000000001 -> 20
	0100111010010011111110101011111100001111 -> 20
	0110111101101000000011110100001010011101 -> 20
	1110000100111111100010010000111101001110 -> 20
	1010010000100101011000100000011111110100 -> 20
	0100000110100110101111110000000100011100 -> 20
	0000010100001111110001101001010001011000 -> 20
	0010111101001000010111000000110100010100 -> 20
	1111001100001100110011110100100101010111 -> 20
	0100010011000110010000100100111101111111 -> 20
	0110100001001001111100001111101111111101 -> 20
	1111000100111100011100011111011110001101 -> 20
	1110110011110100000011110110010101100000 -> 20
	1111001001000001011010010000001001011000 -> 20
	0100100111110100010100101001100100000001 -> 20
	0100010111110010001000000101101100010110 -> 20
Generación 2  
	1000001000110000000011111111101010000100 -> 20
	1101011011110010101001001000111100001111 -> 20
	1111001100111111011011111010111110101010 -> 20
	0000010000101000011011000001101001001111 -> 20
	0110100000100101001010000011111101101111 -> 20
	0101111101110100101001011111101011110010 -> 20
	0110100001001001111100001111101111111101 -> 20
	0001001011000000111100110001011000000001 -> 20
	0100010011000110010000100100111101111111 -> 20
	1110110011110100000011110110010101100000 -> 20
	0100010111110010001000000101101100010110 -> 20
	0100111100100100000010101000011000000001 -> 20
	0010111100000010010011111011010101001111 -> 20
	1001101000001111000001010100001001110001 -> 20
	0101110110001010100011111000111101100000 -> 20
	0000001111100101100011110100111111110001 -> 20
	0100111010010011111110101011111100001111 -> 20
	0000100011110111000101101101000000101111 -> 20
	1111001110011011001111110000000010000111 -> 20
	1011000010001000110010010000011001101111 -> 20
	0100010111101000001000000001100000010100 -> 20
	0100010011000100010000100100111101111111 -> 20
	0000001111111010110101000101111111110001 -> 20
	0010101111110001000111000111111000000000 -> 20
Generación 3  
	1000001000110000000011111111101010000100 -> 20
	0000001111100101100011110100111111110001 -> 20
	0010111100000010010100111111111001001111 -> 20
	0010111111110010100001111111111001001111 -> 20
	1111000011110000001000101101101001100010 -> 20
	0000111110010101100011110101111110110010 -> 20
	0000001111111010110101000101111111110001 -> 20
	0100010111101000001000000001100001100100 -> 20
	0000111110010001100011110101111110110010 -> 20
Generación 4  
	0010111111110010100001111111111001001111 -> 20
	0000111110010001100011110101111110110010 -> 20
	0010111100000010010011111011010101001111 -> 20
	1101011011110010101001001000111100001111 -> 20
	1111111111001111010000010100110010011111 -> 20
	0101111111110010000110010100000000011111 -> 20
	1111010001101000000010101010000011110000 -> 20
	1000111100100100000010001100110011111111 -> 20
	1111000100000111001011111010111100100101 -> 20
	0100111111011100001011111111100100011000 -> 20
	0000000100000001000010000001111100111111 -> 20
	1111010100100001111111000010101111110100 -> 20
Generación 5  
	1111111111001111010000010100110010011111 -> 20
	0101111111110010000110010100000000011111 -> 20
	0000111100000010001101000000001111111000 -> 20
	1111000100000111001011111010111100100101 -> 20
	1111111110000011001011111000000011110100 -> 20
Generación 6  
	0000111100000010001101000000001111111000 -> 20
	0010111111110010100001111111111001001111 -> 20
	0100111111011100001011111111100100000000 -> 20
	0101111111110010000110010100000000011111 -> 20
	1111111101010001111100010000000011110010 -> 20
	1111111100001011000010001110000011110000 -> 20
	0100111110001100000011101111111100000110 -> 20
	1111110011110100000011110110010101100000 -> 20
	1111111101010001111100010000000101000110 -> 20
	0010111100000010010100111111111001001111 -> 20
	0010010011111011111100011111010001101111 -> 20
	1111110011110100000011110110010101100000 -> 20
	0000111100000010001011110011010101001111 -> 20
	1111110011110100000011110110000111111110 -> 20
	0000111100000001010011100000001111111000 -> 20
	0010111110000101100011110100111111110111 -> 20
Generación 7  
	1111111101010001111100010000000011110010 -> 20
	1111111100001011000010001110000011110000 -> 20
	0010010011111011111100011111010001101111 -> 20
	0000111100000010001011110011010101001111 -> 20
	1111110011110100000011110110000111111110 -> 20
	1101111111111111010010100010101011110000 -> 20
	0000000111110111111100011111010010101111 -> 20
	0000111111111111100100000000001111000000 -> 20
	1111111100001011000010001110000011110000 -> 20
	0000111111110000000101010110011111111000 -> 20
	0000111111111111100100000000001111111000 -> 20
	1111011000000001000011111000100100010000 -> 20
	1111100000001111000110100000111110000100 -> 20
	1111111100001011000010001110000011110000 -> 20
	1111110011110100000111110110000111111110 -> 20
	1111111101010001111100010000000010110010 -> 20
	0101000000000101100010010100000000011111 -> 20
Generación 8  
	0000111111111111100100000000001111000000 -> 20
	0000111111110000000101010110011111111000 -> 20
	0000111111111111100100000000001111111000 -> 20
	1111100000001111000110100000111110000100 -> 20
	1111111100001011000010001110000011110000 -> 20
	1111111101010001111100010000000010110010 -> 20
	1001000100101111001011111000111100001100 -> 20
	0000111111111111000101000000001111111000 -> 20
	1111111111001111010000010100110010011111 -> 20
	0000111111110110000101000000001111111000 -> 20
	0100111111111111111100010010100000010000 -> 20
	1111110011001000000011111011111100000000 -> 20
	0000111111111111000101000000001111111000 -> 20
	0000111100000010001011110011010101001111 -> 20
	0100111111111111111100011010111110010000 -> 20
	1111111101011000010011110000100010110010 -> 20
Generación 9  
	0000111111111111100100000000001111000000 -> 20
	0000111111111111100100000000001111111000 -> 20
	0000111111111111000101000000001111111000 -> 20
	0100111111111111111100010010100000010000 -> 20
	0100111111111111111100011010111110010000 -> 20
	1111111101011000010011110000100010110010 -> 20
	0001111111111111100100000000001111000000 -> 20
	1111000111111111000001111010111110001000 -> 20
	0100111110000100100010111111111101101111 -> 20
	0100111111111111111100001111111100010000 -> 20
	1111000100101111001011111000111100001100 -> 20
	0001010000100000111100111111111100000001 -> 20
Generación 10  
	0000111111111111100100000000001111000000 -> 20
	0100111111111111111100011010111110010000 -> 20
	0100111111111111111100001111111100010000 -> 20
	0000111111111111000101000000001111111000 -> 20
	0001001000100010001000101111111100001111 -> 20
	1111000011110000000000000000111101010110 -> 20
	0100111110100010000011110000000010001111 -> 20
	0001111111111111100100000000111101000100 -> 20
	0100111111111111111011111111111100010000 -> 20
	1000001001101000111100000111111111110100 -> 20
	0100111111111111111100001111111100010110 -> 20
Generación 11  
	0100111111111111111100011010111110010000 -> 20
	0000111111111111000101000000001111111000 -> 20
	0100111111111111111011111111111100010000 -> 20
	0100111111111111111100001111111100010110 -> 20
	0000111111111111100100000000001111111000 -> 20
	0001111111111111100110000000001111000000 -> 20
	1111111101010001111100010000000011110010 -> 20
	1111101111111111100100110000111110000100 -> 20
	0000111111111111111100010010100000010000 -> 20
	0100111111111111111100001110111100010000 -> 20
Generación 12  
	0000111111111111111100010010100000010000 -> 20
	1111111101010001111100010000000011110010 -> 20
	0100111111111111111100001111111100010000 -> 20
	0000000111110111111100011111010010101111 -> 20
	0100111111111111111100001111111100010110 -> 20
	1111111101010001111100111100000011110010 -> 20
	0000111111111111000101000000001111111000 -> 20
	0000111111111111111110011111010010101011 -> 20
	0000111111111111100100000000001111000000 -> 20
	0100111111111111111100111111100100010000 -> 20
	0000111111111111011100001111101111111000 -> 20
	0100111111111111111100001111111101101000 -> 20
Generación 13  
	1111111101010001111100010000000011110010 -> 20
	0100111111111111111100001111111100010000 -> 20
	0100111111111111111100001111111100010110 -> 20
	1111111101010001111100111100000011110010 -> 20
	0100111111111111111100111111100100010000 -> 20
	0100111111111111111100001111111101101000 -> 20
	0100111111111111111011111111111100010000 -> 20
	0100111111111111111100001110111100010000 -> 20
	1111101011110000111011110000111111110100 -> 20
	0100111111111111111100001110111101010000 -> 20
	1111000011110000000000000000111101010110 -> 20
	0100111110000100100011111111111101001111 -> 20
	0000111111111111111111110001111100010000 -> 20
	0100111111111111111100010010100000010000 -> 20
	0100111111111111111000011111111100010000 -> 20
	0001000011111111111100010010100000010000 -> 20
	0100111111111111111100000011111100010000 -> 20
	0000110011111111010100000000111111111111 -> 20
	0000111100100111111111110001111100010000 -> 20
	0100111110000100100011111111111101001111 -> 20
Generación 14  
	1111111101010001111100010000000011110010 -> 20
	0100111111111111111100001111111100010000 -> 20
	0100111111111111111100001111111101101000 -> 20
	0100111110000100100011111111111101001111 -> 20
	0100111111111111111000011111111100010000 -> 20
	0001000011111111111100010010100000010000 -> 20
	0100111111111111111100000011111100010000 -> 20
	0000111100100111111111110001111100010000 -> 20
	0000111111111111111100010010100000010000 -> 20
	0000111111111111100100000000001111111000 -> 20
	0000111111111111000101000000001111111000 -> 20
	1111111101011111111100000011111100010000 -> 20
	0011000011110000000000000000111101001111 -> 20
	1111001100000000000011111000111100110000 -> 20
	0101000000111111000100100011111100010110 -> 20
	0110111111111111111100001011111100010100 -> 20
	1111111111111111111100110000000100100000 -> 20
	0000111100100111111111110001111100010000 -> 20
Generación 15  
	0100111111111111111100001111111101101000 -> 20
	0011000011110000000000000000111101001111 -> 20
	0100111111111111111100001111111100010110 -> 20
	0100111111111111111100001110111100010000 -> 20
	0100111110000100100011111111111101001111 -> 20
	0100111111111111111100000011111100010000 -> 20
	0000111111111111000101000000001111111000 -> 20
	0100111110000100110011111111111100001111 -> 20
	0101111111111111000011110100111111110110 -> 20
	0100111111111111000011110100111111110010 -> 20
	0100111111111111111000001111111100010000 -> 20
Generación 16  
	0100111111111111111100001111111100010110 -> 20
	0100111111111111111100000011111100010000 -> 20
	0100111111111111111100000011111100010000 -> 20
	0000111111111111000101000000001111111000 -> 20
	0100111111111111111100000011101000010000 -> 20
	1111111111111111111100010000000100100000 -> 20
	0100111111111111111100001111111100010010 -> 20
	0100111111111111110100001111111100001111 -> 20
	0110111111111111111100001011111100010100 -> 20
	0100111110000100100011111111111101001111 -> 20
	0100111111111111111100000000111100010000 -> 20
	0100111110000100100011111111110101001111 -> 20
Generación 17  
	0100111111111111111100001111111100010110 -> 20
	0100111110000100100011111111111101001111 -> 20
	0100111111111111111100000000111100010000 -> 20
	0100111111111111111000001111111100010000 -> 20
	0100111111111111111011111111111100010000 -> 20
	0100111111111111111100001111111101101000 -> 20
	1111000100011111000111110000000011110000 -> 20
	0101111111111111000011110100111111110110 -> 20
	0100111111111111111000001111111100010000 -> 20
	0000111111111110111100110000111100010000 -> 20
	0101111111111111000011110100111111110110 -> 20
	1111000100011111000111110000000011110000 -> 20
Generación 18  
	0100111111111111111100001111111101101000 -> 20
	0101111111111111000011110100111111110110 -> 20
	0100111111111111111100000011111100010000 -> 20
	0000111111111111001011110001111100110000 -> 20
	0100111111111111111011111111111100010000 -> 20
	0100111111111111111100001111111110010010 -> 20
	0000111111111111111111110001111100010000 -> 20
	0000111111110001000011110000111100011111 -> 20
	1111111111111111111100010000000100100000 -> 20
	0100111111111111111100001111111100010110 -> 20
	0001110011111111011000101111111111111111 -> 20
	0100111111111111111100010000111100010000 -> 20
	0100111111111111111111001111111100010010 -> 20
Generación 19  
	0100111111111111111100001111111101101000 -> 20
	0000111111111111001011110001111100110000 -> 20
	0100111111111111111100001111111110010010 -> 20
	0100111111111111000011110100111111110110 -> 20
	1111000100011111000111110000000011110000 -> 20
	0100111111111111111100001111111100010110 -> 20
	1110111111111111111011110000000011110000 -> 20
	0101111111111111111111110100111111110110 -> 20
	0100111111111111111100001111111100110000 -> 20
Generación 20  
	0100111111111111111100010000111100010000 -> 20
	1111111111111111111100000000000100000000 -> 20
	1111000111110100000011111111111100010000 -> 20
	1111100000001111111100010000000011110000 -> 20
	1111000000011111000111110000000011110000 -> 20
	0000111111100111001011110001111100110000 -> 20
	0000111111111111000111111111000010000000 -> 20
Generación 21  
	0000111111111111000111111111000010000000 -> 20
	0100111111111111111100001111111100010110 -> 20
	0100111111111111111100001111111101001000 -> 20
	0100111111111111111100001111111100010110 -> 20
	1111111111111111111000010001111100010000 -> 20
	1111111111111111111100011111111100000000 -> 20
	0100111111111111000011110100111111110010 -> 20
	0100111111111111110100001111111110111111 -> 20
	0100111111111111111000011111111100010000 -> 20
Generación 22  
	0000111111111111000111111111000010000000 -> 20
	0100111111111111111100001111111100010110 -> 20
	1111111111111111111100011111111100000000 -> 20
	0100111111111111000011110100111111110010 -> 20
	0100111111111111000011110100111111110000 -> 20
	0000111111111111001111100000111111110000 -> 20
	0100111111111111000011110100111111110110 -> 20
	1111111111111111111100010001111100010000 -> 20
	1111111111110000010011110100000111111111 -> 20
Generación 23  
	0100111111111111111100000001111111110010 -> 20
	0100111111111111111100001111111100010010 -> 20
	1111000111110000000011111111111100000000 -> 20
Generación 24  
	1111111111111111111100000000000100000000 -> 20
	0100000011111111000011110100111111110000 -> 20
	1111111111111111111100011111111100000000 -> 20
	1111111111111111111100010000111100010000 -> 20
	1111111111111111111100010000111100010000 -> 20
Generación 25  
	1111111111111111111100011111111100000000 -> 20
	0000111111111111000111111111000111110000 -> 20
	1111111111111111111100010000111111110000 -> 20
	1111111111111111111100010000000100010000 -> 20
	0100111111111111111111110000000011110010 -> 20
	1111111111111111100011111000111111110000 -> 20
	1111111111111111000011111000111100010000 -> 20
	0100000011111111000011111111111100010000 -> 20
Generación 26  
	1111111111111111111100011111111100000000 -> 20
	0100111111111111111111110000000011110010 -> 20
	1111111111111111100011111000111111110000 -> 20
	1111111111111111111100010000111111110000 -> 20
	0000111111110001000011110000111100011111 -> 20
	0000111111111111111100011111111100010000 -> 20
	1111111111111111111100010000111111110000 -> 20
	1111111111111111111100001111111111110000 -> 20
	1111111111111111111101110100111111110000 -> 20
Generación 27  
	1111111111111111111100010000111111110000 -> 20
	0000111111111111111111111111111100010000 -> 20
	1111111111111111111100010000111111110000 -> 20
	0100111111111111000011110100111111110000 -> 20
	1111111111111111000011111111111100000000 -> 20
	1111111111111111111100011111111100010000 -> 20
	1111111111111111100011110000111111110000 -> 20
	1111111111111111101011110000111111110000 -> 20
	1111111111111111111100010000111101000000 -> 20
	0100000011111111000011111111111100010000 -> 20
Generación 28  
	1111111111111111100011110000111111110000 -> 20
	1111111111111111111100010000111101000000 -> 20
	1111111111111111111100011111111100000000 -> 20
	1111111111111111111100011111111100000000 -> 20
	1111111111111111100011111000111111110000 -> 20
	1111111111111111111100001111111101000000 -> 20
	0000111111111111100011110001111100000000 -> 20
	1111111111111111111100111111111100000000 -> 20
	0100111111111111111100001111111100011000 -> 20
Generación 29  
	1111111111111111111100011111111100000000 -> 20
	1111111111111111100011111000111111110000 -> 20
	1111111111111111111100111111111100000000 -> 20
	1111111111111111111100010000111111110000 -> 20
	1111111111111111111100011111111100010000 -> 20
	1000111111111111111100001111111100010000 -> 20
	1111111111111111100011110000111111110000 -> 20
	1111111111111111000011111000111110000000 -> 20
	1111111111111111111111110001000011110000 -> 20
	0100111111111111111100010001111111110000 -> 20
	1111111111111111111100111111111100010000 -> 20
Generación 30  
	1111111111111111111100010000111111110000 -> 20
	1111111111111111111111110001000011110000 -> 20
	1111111111111111111100111111111100010000 -> 20
	1111111111111111111100010000111111110000 -> 20
	1111111111111111111100011111111100000000 -> 20
	1111111111111111111100001111111111110000 -> 20
	1111111111111111111100010000111111110000 -> 20
	1111111111111111111100111111111101000000 -> 20
	1111111111111111101011110000111111110000 -> 20
