0 : 1111111100100000010011110000100101100011 -> 25.5230012982951
1 : 1111111100100111010000101110111111111111 -> 26.8042612450716
2 : 1111111111100111111111110010011111110000 -> 26.5122001565069
3 : 0000111101101111000110011111000011110110 -> 27.4589171501538
4 : 0000111101101111000110011111000011110110 -> 29.5376413910025
5 : 1111111111110011111111110010010011111000 -> 32.4656737090668
6 : 1000111111001111111111111111010011110000 -> 34.1300549840478
7 : 1111111100111111111100000001111111111111 -> 34.1633005754498
8 : 1111111111111111111111111001000000001111 -> 36.4556475577206
9 : 1111001000001111111111110000111101001111 -> 35.7059648873858
10 : 1111001000001111111100000000111101001111 -> 35.1652461944446
11 : 1111111111111111111110011111000000001111 -> 36.8004668769269
12 : 1111000011111111111111110000111101001111 -> 36.0736042181173
13 : 1111111111111111111111111111111100001111 -> 38.9288337926713
14 : 1111111111111111111111111111111100001111 -> 39.3039724492457
15 : 1111111111111111111111110101000011111111 -> 39.8404194748361
16 : 1111111111111111111111111111111100001111 -> 38.5190625681388
17 : 1111111111111111111100000001111111111111 -> 38.885664478925
18 : 1111111111111111111111111111111100001111 -> 41.1532187495698
19 : 1111111111111111111111111111111100001111 -> 41.2631025172931
20 : 1111111111111111111111111111111100001111 -> 40.4982237706709
21 : 1111111111111111111111111111111111111111 -> 41.024473934028
El mejor es:
	 1111111111111111111111111111111111111111 -> 41.024473934028 Fitness: 41.024473934028


	Time: 0.723501

	Evaluaciones: 22550
