0 : 110100001111111101000010111100000011111101100100010101100000 -> 34.68
1 : 110100001111111101000010111100000011111101100100010101100000 -> 35.43
2 : 110100001111111101000010111100000011111101100100010101100000 -> 35.18
3 : 110100001111111101000010111100000011111101100100010101100000 -> 35.18
4 : 110100001111111101000010111100000011111101100100010101100000 -> 35.65
5 : 110100001111111101000010111100000011111101100100010101100000 -> 35.69
6 : 110100001111111101000010111100000011111101100100010101100000 -> 35.65
7 : 110100001111111101000010111100000011111101100100010101100000 -> 35.48
8 : 000000101111110000000001110001001111000011110001101101010000 -> 36.86
9 : 000000101111110000000001110001001111000011110001101101010000 -> 35.73
10 : 000000101111110000000001110001001111000011110001101101010000 -> 35.63
11 : 000000101111110000000001110001001111000011110001101101010000 -> 35.72
12 : 000000101111110000000001110001001111000011110001101101010000 -> 35.57
13 : 000000101111110000000001110001001111000011110001101101010000 -> 35.41
14 : 110100001111111101000010111100000011111101100100010101100000 -> 35.34
15 : 110100001111111101000010111100000011111101100100010101100000 -> 35.32
16 : 110100001111111101000010111100000011111101100100010101100000 -> 35.28
17 : 110100001111111101000010111100000011111101100100010101100000 -> 35.25
18 : 110100001111111101000010111100000011111101100100010101100000 -> 35.22
19 : 110100001111111101000010111100000011111101100100010101100000 -> 35.16
20 : 110100001111111101000010111100000011111101100100010101100000 -> 35.16
21 : 110100001111111101000010111100000011111101100100010101100000 -> 35.14
22 : 010010100000010000000100001101101111101011110010000011111111 -> 37.96
23 : 010010100000010000000100001101101111101011110010000011111111 -> 37.41
24 : 111111111011111001100000111000011111111110001111111111110010 -> 37.96
25 : 111111111011111001100000111000011111111110001111111111110010 -> 37.83
26 : 111111111011111001100000111000011111111110001111111111110010 -> 38.01
27 : 111111111011111001100000111000011111111110001111111111110010 -> 38.26
28 : 111111111011111001100000111000011111111110001111111111110010 -> 38.1
29 : 000010100000000000000100001101101111000011110010000011111111 -> 40.82
30 : 000010100000000000000100001101101111000011110010000011111111 -> 41.62
31 : 000010100000000000000100001101101111000011110010000011111111 -> 41.41
32 : 000010100000000000000100001101101111000011110010000011111111 -> 41.31
33 : 000010100000000000000100001101101111000011110010000011111111 -> 41.27
