Generación 0  
	1110000001001100110100011111001011111010 -> 20
	0000000101000000111100010101111110000011 -> 20
	1111111101011011101011110100001011111111 -> 20
	1010111011010000101000010011111110000010 -> 20
	0000000100011001010011010100011000101111 -> 20
	1101010011001111000100011111110110000011 -> 20
	1110110010001011010000011100000001011111 -> 20
	0100001100010100011011100000001001101001 -> 20
	1010101010101000001011011000111111110000 -> 20
	1111001010101111001100101000001100001010 -> 20
	0011000111110001001000010110101011111100 -> 20
	0011010000001111000011111010100101100010 -> 20
	1111100000001000111010011111010110000010 -> 20
	1000000000101101001000011111100000011000 -> 20
	0100101100001111100010000110000100011000 -> 20
	1111010000000001001110011111111111101100 -> 20
	1010010111000100111111010011010011110000 -> 20
	1101111101001010111101100101001010011110 -> 20
	0001111111101000010111000010100100010011 -> 20
	0110111100011101001011100100111111111110 -> 20
	0010010101010011101000001000001001001110 -> 20
	0100010000111110001100000010000100011111 -> 20
	1010011001111111010001000010111111101111 -> 20
	0000000101001001101011111100000101010000 -> 20
	0011010111000010110110000000010011110000 -> 20
	1000111101011111111111011011001000111111 -> 20
	0010010100110100001100000000111101000110 -> 20
	1010010010010001010000111011111100110001 -> 20
	0000000001000010101000001111010000011010 -> 20
	0000010001001100000100000011100001100010 -> 20
	1000000111100001111110101010110011110010 -> 20
	0110001000000011101010001110100000000000 -> 20
	0010011010001111001101101111111100010101 -> 20
	0100111100110001001111100000011000011100 -> 20
	0100110001000100100011110101101000110110 -> 20
	0011100110101111111100100110110011000000 -> 20
	1000001111110101100000001100110000100100 -> 20
	0111000000110011000010001001100001000010 -> 20
	0001101100100110011011110010000100101001 -> 20
	0000111111110110110010100011010101011100 -> 20
	1100110010011000100010000110000100000000 -> 20
	1000000101000000111101110100101010111001 -> 20
	1111001100010111101000011111010010000100 -> 20
	1000101000101000111100010101011000001000 -> 20
	0000101000010100010101111111000110101111 -> 20
	1010111100011010100110001111100101111010 -> 20
	0010100110011000010001000001111100100011 -> 20
Generación 1  
	1111111101011011101011110100001011111111 -> 20
	1101010011001111000100011111110110000011 -> 20
	1111001010101111001100101000001100001010 -> 20
	1111010000000001001110011111111111101100 -> 20
	0110111100011101001011100100111111111110 -> 20
	1000111101011111111111011011001000111111 -> 20
	0010011010001111001101101111111100010101 -> 20
	1001111101000111100011110101111101010011 -> 20
	1100000001000010000100001001000100011100 -> 20
	1100111100001111010001111111011111110001 -> 20
	0101000111100110000011110100010000101111 -> 20
	1111000000101010111011110111000010111111 -> 20
	0111100010001010000000110001010100001111 -> 20
	0001010111110000000001100010001110000001 -> 20
	1000010000000000000010000110010100100001 -> 20
	1000000100001011111100001101000100101111 -> 20
	0000101100000000111100010001100000101101 -> 20
	1001011001000001000111100000000111110010 -> 20
	1111010100011111011101010100111101000101 -> 20
	0000111110101001111110000100101111101001 -> 20
	1010100110001010111101001001000111110000 -> 20
	1101111100001111010111001000000000111001 -> 20
	1111010000110001011000000001010111000011 -> 20
	0100111111110111100000011111111010100000 -> 20
	1111011000010001010001100011111100101100 -> 20
	0110001000000011101010001110100000000000 -> 20
Generación 2  
	1111111101011011101011110100001011111111 -> 20
	1111010000000001001110011111111111101100 -> 20
	1000111101011111111111011011001000111111 -> 20
	0010011010001111001101101111111100010101 -> 20
	1100111100001111010001111111011111110001 -> 20
	0000101100000000111100010001100000101101 -> 20
	0000000001000010101000001111010000011010 -> 20
	1000000000101101001000011111100001011000 -> 20
	0100111111110111100000011111111010100000 -> 20
	1000101000101000111100010101011000001000 -> 20
	1100111100001111010001111111111101010001 -> 20
	0000000001001010110000001111010000011010 -> 20
	0010011010001111001101101111111100100101 -> 20
Generación 3  
	1111010000000001001110011111111111101100 -> 20
	1100111100001111010001111111011111110001 -> 20
	0000000001000010101000001111010000011010 -> 20
	0011010000001111000011111010100101100010 -> 20
	0101101000000000010011110010000100010011 -> 20
	1111001010101111001100101000001100001010 -> 20
	0010110100000010000000110001010100001111 -> 20
	1000111101001111111101011011001100011111 -> 20
	0100111111110111100000011111111010100000 -> 20
	0000000101000000111100010101111110000011 -> 20
	0101101000000000000010000110000100010011 -> 20
	1000000100001011111100000100011001100111 -> 20
Generación 4  
	1111010000000001001110011111111111101100 -> 20
	0000000101000000111100010101111110000011 -> 20
	0110011010001111000011111010111100010011 -> 20
	1111001011111111111110001100000100001010 -> 20
	0000000101000000111100010101111110000111 -> 20
	0001000110010000111110000010111111111010 -> 20
	1111000001001010000110010001111100010001 -> 20
Generación 5  
	1010101011111111011011010000111111110000 -> 20
	0001010011110001000011110000001010100100 -> 20
	1111000010101010111011110010000000001111 -> 20
	0001010011110001000011110000001010100100 -> 20
	1111100011110010110000000010111100111100 -> 20
Generación 6  
