1
0 : 011101010101001110011100111111100001010011001100011110101010111010010101001110000000101110000000000110011011011100101011 -> 11.368064
1 : 011101010101001110011100111111100001010011001100011110101010111010010101001110000000101110000000000110011011011100101011 -> 11.368064
2 : 011101010101001110011100111111100001010011001100011110101010111010010101001110000000101110000000000110011011011100101011 -> 11.368064
3 : 011101010101001110011100111111100001010011001100011110101010111010010101001110000000101110000000000110011011011100101011 -> 11.368064
4 : 001110110001001110001001111111101101001010100001010011110110111000100110111111100110100110111101000000000000101110110110 -> 11.647296
5 : 001110110001001110001001111111101101001010100001010011110110111000100110111111100110100110111101000000000000101110110110 -> 11.647296
6 : 001110110001001110001001111111101101001010100001010011110110111000100110111111100110100110111101000000000000101110110110 -> 11.647296
7 : 001110110001001110001001111111101101001010100001010011110110111000100110111111100110100110111101000000000000101110110110 -> 11.647296
8 : 001110110001001110001001111111101101001010100001010011110110111000100110111111100110100110111101000000000000101110110110 -> 11.647296
9 : 001110110001001110001001111111101101001010100001010011110110111000100110111111100110100110111101000000000000101110110110 -> 11.647296
10 : 010001101001011100000111010110101111010010110100111111001011100011010100101010010011000000000101101001110011001110111111 -> 11.848256
11 : 110001000000101010010100100100111111000101000010100011010110001111110101111111101001111111010110110110101010010110100101 -> 11.927488
12 : 110001000000101010010100100100111111000101000010100011010110001111110101111111101001111111010110110110101010010110100101 -> 11.927488
13 : 000000100011100001011100101100000111111111110010011100011100001011100011101011110001010110101011000101111111011110001011 -> 12.488832
14 : 000000100011100001011100101100000111111111110010011100011100001011100011101011110001010110101011000101111111011110001011 -> 12.488832
15 : 000000100011100001011100101100000111111111110010011100011100001011100011101011110001010110101011000101111111011110001011 -> 12.488832
16 : 010001101001011100000111010110111111010010110100111111001011100011010100101010010011000000000101101001110011001110111111 -> 12.848256
17 : 100101101001100101010101011010011001111111110001101001111111100010011101101001000011011010000000101011001110011000111111 -> 12.848256
18 : 100101101001100101010101011010011001111111110001101001111111100010011101101001000011011010000000101011001110011000111111 -> 12.848256
19 : 100101101001100101010101011010011001111111110001101001111111100010011101101001000011011010000000101011001110011000111111 -> 12.848256
20 : 000111001101100001010101100101011100000000110010011100011101101001001011100110000000111111101001001110110101111000000111 -> 13.049216
21 : 000111001101100001010101100101011100000000110010011100011101101001001011100110000000111111101001001110110101111000000111 -> 13.049216
22 : 000111001101100001010101100101011100000000110010011100011101101001001011100110000000111111101001001110110101111000000111 -> 13.049216
23 : 000000011010000000100110101011000000010110000000001110101010111010010101001110000000101110000000000110011011011101001110 -> 13.286912
24 : 000000011010000000100110101011000000010110000000001110101010111010010101001110000000101110000000000110011011011101001110 -> 13.286912
25 : 100101101001100101010101011010011001111111110001101001111111100010011101101001000011000000001110110100101010010110111111 -> 13.40864
26 : 100101101001100101010101011010011001111111110001101001111111100010011101101001000011000000001110110100101010010110111111 -> 13.40864
27 : 100101101001100101010101011010011001111111110001101001111111100010011101101001000011000000001110110100101010010110111111 -> 13.40864
28 : 100001010101001110100110101111000000111111111000000011000000100101100110111111000011000000001110100011010110001101111111 -> 13.486912
29 : 000000100011010101010101010110110000010011101101111000101001000000011100000111000000111111101001001110111111011100100111 -> 13.768064
30 : 000000100011010101010101010110110000010011101101111000101001000000011100000111000000111111101001001110111111011100100111 -> 13.768064
31 : 000000100011010101010101010110110000010011101101111000101001000000011100000111000000111111101001001110111111011100100111 -> 13.768064
32 : 110001000000001111010011010011101100001101111111111111100011110110111111001110000000101110000000010001001110010110100101 -> 13.847296
33 : 110001000000111111100101110100101001010011000000100011011010101110100101001111000000111111101001001110110010010110100101 -> 14.048256
34 : 110001000000111111100101110100101001010011000000100011011010101110100101001111000000111111101001001110110010010110100101 -> 14.048256
35 : 110001000000111111100101110100101001010011000000100011011010101110100101001111000000111111101001001110110010010110100101 -> 14.048256
36 : 011101001010000000111111110010001101000000011100111000011100000000011100000111000000111111101001001110111111011001100001 -> 14.486912
37 : 011101001010000000111111110010001101000000011100111000011100000000011100000111000000111111101001001110111111011001100001 -> 14.486912
38 : 000000100011011100000000111010111001111111100101111000101001000000011100000111000000111111101001001110111111011010100110 -> 14.767104
39 : 000000101010000000111111110010001101000000011100111000011100000000001110010001101010111111010011110110000000000000001011 -> 15.126528
40 : 000000101010000000111111110010001101000000011100111000011100000000001110010001101010111111010011110110000000000000001011 -> 15.126528
41 : 000000101010000000111111110010001101000000011100111000011100000000001110010001101010111111010011110110000000000000001011 -> 15.126528
42 : 000000101010000000111111110010001101000000011100111000011100000000001110010001101010111111010011110110000000000000001011 -> 15.126528
43 : 000000101010000000111111110010001101000000011100111000011100000000001110010001101010111111010011110110000000000000001011 -> 15.126528
44 : 000000101010000000111111110010001101000000011100111000011100000000001110010001101010111111010011110110000000000000001011 -> 15.126528
45 : 000000101010000000111111110010001101000000011100111000011100000000001110010001101010111111010011110110000000000000001011 -> 15.126528
46 : 000000101010000000111111110010001101000000011100111000011100000000001110010001101010111111010011110110000000000000001011 -> 15.126528
47 : 000000101010000000111111110010001101000000011100111000011100000000001110010001101010111111010011110110000000000000001011 -> 15.126528
